GENE	TP	FP	FN	P	R
ENSG00000160685	579	31	1	0.949	0.998
ENSG00000265986	8	0	0	1.0	1.0
ENSG00000222112	0	0	0	0	0
ENSG00000188610	496	808	0	0.38	1.0
ENSG00000162409	3529	320	11	0.917	0.997
ENSG00000225431	72	156	0	0.316	1.0
ENSG00000155761	154	596	0	0.205	1.0
ENSG00000287307	0	185	0	0.0	0
ENSG00000238257	0	0	0	0	0
ENSG00000162490	0	383	0	0.0	0
ENSG00000136630	62	28	0	0.689	1.0
ENSG00000274767	2	86	0	0.023	1.0
ENSG00000284368	0	891	0	0.0	0
ENSG00000221028	0	0	0	0	0
ENSG00000284112	20	34	0	0.37	1.0
ENSG00000206828	0	4	0	0.0	0
ENSG00000162729	18	0	0	1.0	1.0
ENSG00000037042	0	88	0	0.0	0
ENSG00000116473	235	1226	1	0.161	0.996
ENSG00000267788	290	0	0	1.0	1.0
ENSG00000121766	1101	441	7	0.714	0.994
ENSG00000186205	210	87	0	0.707	1.0
ENSG00000132361	1068	73	2	0.936	0.998
ENSG00000187140	0	13	0	0.0	0
ENSG00000277370	4	73	0	0.052	1.0
ENSG00000249906	282	499	0	0.361	1.0
ENSG00000235011	0	0	0	0	0
ENSG00000234975	251	0	3	1.0	0.988
ENSG00000270287	0	0	0	0	0
ENSG00000283369	0	0	0	0	0
ENSG00000200437	4	114	0	0.034	1.0
ENSG00000259984	64	87	0	0.424	1.0
ENSG00000232240	26	0	0	1.0	1.0
ENSG00000222018	711	0	3	1.0	0.996
ENSG00000179456	44	2	0	0.957	1.0
ENSG00000275107	96	47	0	0.671	1.0
ENSG00000228817	604	14	6	0.977	0.99
ENSG00000232879	40	6	0	0.87	1.0
ENSG00000233030	0	560	0	0.0	0
ENSG00000262837	0	15	0	0.0	0
ENSG00000154920	1673	71	5	0.959	0.997
ENSG00000081019	3447	240	3	0.935	0.999
ENSG00000264176	24	3	0	0.889	1.0
ENSG00000275562	0	5	0	0.0	0
ENSG00000271601	0	417	0	0.0	0
ENSG00000217644	6	11	0	0.353	1.0
ENSG00000117543	1610	3941	6	0.29	0.996
ENSG00000264647	0	0	0	0	0
ENSG00000142156	482	0	4	1.0	0.992
ENSG00000174059	877	94	1	0.903	0.999
ENSG00000231582	115	1	1	0.991	0.991
ENSG00000142676	1495	2	11	0.999	0.993
ENSG00000203685	258	203	0	0.56	1.0
ENSG00000016490	122	127	0	0.49	1.0
ENSG00000275167	0	0	0	0	0
ENSG00000215734	0	0	0	0	0
ENSG00000183250	1812	28	4	0.985	0.998
ENSG00000265422	0	0	0	0	0
ENSG00000153904	2094	1322	6	0.613	0.997
ENSG00000225028	0	0	0	0	0
ENSG00000279381	22	0	0	1.0	1.0
ENSG00000270818	0	0	0	0	0
ENSG00000235564	0	0	0	0	0
ENSG00000231512	4	1155	0	0.003	1.0
ENSG00000235554	4	0	0	1.0	1.0
ENSG00000076258	573	220	3	0.723	0.995
ENSG00000272405	0	10	0	0.0	0
ENSG00000007171	378	142	2	0.727	0.995
ENSG00000134369	1974	1170	6	0.628	0.997
ENSG00000275692	0	171	0	0.0	0
ENSG00000238270	470	0	4	1.0	0.992
ENSG00000005156	2468	185	6	0.93	0.998
ENSG00000058804	133	825	1	0.139	0.993
ENSG00000162510	1008	2580	6	0.281	0.994
ENSG00000173868	449	66	3	0.872	0.993
ENSG00000279059	0	5	0	0.0	0
ENSG00000180867	6493	397	13	0.942	0.998
ENSG00000242692	0	0	0	0	0
ENSG00000197170	459	437	3	0.512	0.994
ENSG00000266364	0	21	0	0.0	0
ENSG00000277108	0	113	0	0.0	0
ENSG00000141506	14555	350	59	0.977	0.996
ENSG00000142657	3128	275	12	0.919	0.996
ENSG00000168646	80	40	0	0.667	1.0
ENSG00000286231	46	530	0	0.08	1.0
ENSG00000136449	1000	165	4	0.858	0.996
ENSG00000135763	201	144	1	0.583	0.995
ENSG00000283575	0	2	0	0.0	0
ENSG00000273816	0	0	0	0	0
ENSG00000052723	98	16	0	0.86	1.0
ENSG00000224363	0	6142	0	0.0	0
ENSG00000198821	248	456	2	0.352	0.992
ENSG00000127483	10380	373	44	0.965	0.996
ENSG00000167850	0	1	0	0.0	0
ENSG00000270339	0	179	0	0.0	0
ENSG00000234184	20	158	0	0.112	1.0
ENSG00000239415	101	1033	1	0.089	0.99
ENSG00000141522	745	152	1	0.831	0.999
ENSG00000187801	0	94	0	0.0	0
ENSG00000237911	6	25	0	0.194	1.0
ENSG00000266872	0	232	0	0.0	0
ENSG00000243970	6141	818	15	0.882	0.998
ENSG00000171680	3231	452	13	0.877	0.996
ENSG00000241185	194	489	0	0.284	1.0
ENSG00000163157	2789	178	7	0.94	0.997
ENSG00000267772	0	385	0	0.0	0
ENSG00000227721	302	3	0	0.99	1.0
ENSG00000267665	3292	149	6	0.957	0.998
ENSG00000158711	274	551	0	0.332	1.0
ENSG00000239884	0	174	0	0.0	0
ENSG00000163374	8568	970	22	0.898	0.997
ENSG00000225462	96	39	0	0.711	1.0
ENSG00000224383	640	263	2	0.709	0.997
ENSG00000280099	257	0	1	1.0	0.996
ENSG00000263563	526	477	0	0.524	1.0
ENSG00000266786	60	1018	0	0.056	1.0
ENSG00000143079	742	493	2	0.601	0.997
ENSG00000041988	907	253	13	0.782	0.986
ENSG00000211454	23	44	1	0.343	0.958
ENSG00000237928	66	566	0	0.104	1.0
ENSG00000265688	0	5	0	0.0	0
ENSG00000221203	0	0	0	0	0
ENSG00000279306	0	15	0	0.0	0
ENSG00000274211	413	520	1	0.443	0.998
ENSG00000207190	122	0	0	1.0	1.0
ENSG00000283377	0	0	0	0	0
ENSG00000281181	316	489	2	0.393	0.994
ENSG00000235386	80	57	2	0.584	0.976
ENSG00000237756	8	0	0	1.0	1.0
ENSG00000187624	396	287	0	0.58	1.0
ENSG00000228159	96	337	0	0.222	1.0
ENSG00000230679	0	0	0	0	0
ENSG00000143443	8	131	0	0.058	1.0
ENSG00000228081	30	522	0	0.054	1.0
ENSG00000237864	0	3	0	0.0	0
ENSG00000224738	336	732	8	0.315	0.977
ENSG00000227179	205	61	1	0.771	0.995
ENSG00000263266	0	167	0	0.0	0
ENSG00000224481	198	536	0	0.27	1.0
ENSG00000143379	4555	483	15	0.904	0.997
ENSG00000284678	0	906	0	0.0	0
ENSG00000224698	70	29	0	0.707	1.0
ENSG00000229016	0	0	0	0	0
ENSG00000206652	0	26	0	0.0	0
ENSG00000179452	0	0	0	0	0
ENSG00000276851	20	7	0	0.741	1.0
ENSG00000117507	977	87	3	0.918	0.997
ENSG00000261408	5495	3361	13	0.62	0.998
ENSG00000223806	2166	84	6	0.963	0.997
ENSG00000242943	0	0	0	0	0
ENSG00000252563	28	0	0	1.0	1.0
ENSG00000264421	8	0	0	1.0	1.0
ENSG00000226117	6	2	0	0.75	1.0
ENSG00000225972	0	11	0	0.0	0
ENSG00000270598	1084	3	4	0.997	0.996
ENSG00000000971	185	550	1	0.252	0.995
ENSG00000230088	52	72	0	0.419	1.0
ENSG00000236713	0	0	0	0	0
ENSG00000169174	0	112	0	0.0	0
ENSG00000143149	68	11006	0	0.006	1.0
ENSG00000231365	2929	637	5	0.821	0.998
ENSG00000198054	507	68	1	0.882	0.998
ENSG00000241860	1570	1368	10	0.534	0.994
ENSG00000227712	0	720	0	0.0	0
ENSG00000228331	15	0	1	1.0	0.938
ENSG00000235782	0	5	0	0.0	0
ENSG00000235514	4	0	0	1.0	1.0
ENSG00000287337	0	208	0	0.0	0
ENSG00000228525	6	0	0	1.0	1.0
ENSG00000117425	0	211	0	0.0	0
ENSG00000171621	14	374	0	0.036	1.0
ENSG00000271741	165	949	1	0.148	0.994
ENSG00000154898	1351	3506	9	0.278	0.993
ENSG00000279788	0	140	0	0.0	0
ENSG00000143341	2964	1367	8	0.684	0.997
ENSG00000048707	44821	1891	113	0.96	0.997
ENSG00000160285	39869	384	115	0.99	0.997
ENSG00000227000	0	0	0	0	0
ENSG00000186971	2	0	0	1.0	1.0
ENSG00000223263	6	2	0	0.75	1.0
ENSG00000287810	0	0	0	0	0
ENSG00000178921	6365	211	31	0.968	0.995
ENSG00000232825	468	348	2	0.574	0.996
ENSG00000207466	0	0	0	0	0
ENSG00000231068	0	0	0	0	0
ENSG00000267535	190	167	0	0.532	1.0
ENSG00000286552	6	0	0	1.0	1.0
ENSG00000252328	0	8	0	0.0	0
ENSG00000274996	0	8	0	0.0	0
ENSG00000284641	10	204	0	0.047	1.0
ENSG00000231020	229	0	1	1.0	0.996
ENSG00000154358	12703	2073	41	0.86	0.997
ENSG00000233125	0	0	0	0	0
ENSG00000260976	0	6	0	0.0	0
ENSG00000172123	6	50	0	0.107	1.0
ENSG00000207730	111	0	7	1.0	0.941
ENSG00000231468	256	20	0	0.928	1.0
ENSG00000279720	0	0	0	0	0
ENSG00000271475	0	0	0	0	0
ENSG00000154380	507	1497	1	0.253	0.998
ENSG00000264613	20	12	0	0.625	1.0
ENSG00000237033	0	0	0	0	0
ENSG00000224494	430	0	0	1.0	1.0
ENSG00000136504	3998	509	8	0.887	0.998
ENSG00000198929	378	1083	0	0.259	1.0
ENSG00000181610	11097	222	37	0.98	0.997
ENSG00000235674	0	12	0	0.0	0
ENSG00000143105	0	1	0	0.0	0
ENSG00000274607	0	16	0	0.0	0
ENSG00000285409	2	195	0	0.01	1.0
ENSG00000283417	151	28	1	0.844	0.993
ENSG00000178028	26381	4	97	1.0	0.996
ENSG00000240280	699	192	3	0.785	0.996
ENSG00000273768	0	23	0	0.0	0
ENSG00000160202	294	35	0	0.894	1.0
ENSG00000285847	423	905	1	0.319	0.998
ENSG00000274180	672	48	4	0.933	0.994
ENSG00000142149	326	1181	2	0.216	0.994
ENSG00000261573	472	46	2	0.911	0.996
ENSG00000143125	0	0	0	0	0
ENSG00000279369	302	1	2	0.997	0.993
ENSG00000235296	0	305	0	0.0	0
ENSG00000286213	0	119	0	0.0	0
ENSG00000182912	2	74	0	0.026	1.0
ENSG00000269713	7329	7183	121	0.505	0.984
ENSG00000263788	4	0	0	1.0	1.0
ENSG00000134668	1646	100	6	0.943	0.996
ENSG00000228664	0	0	0	0	0
ENSG00000274341	6	10	0	0.375	1.0
ENSG00000274258	12	12	0	0.5	1.0
ENSG00000236383	1907	1424	5	0.573	0.997
ENSG00000262877	276	0	0	1.0	1.0
ENSG00000143786	1474	1934	8	0.433	0.995
ENSG00000224751	0	11	0	0.0	0
ENSG00000094796	0	0	0	0	0
ENSG00000187870	1163	276	5	0.808	0.996
ENSG00000278465	0	0	0	0	0
ENSG00000175793	268	9	0	0.968	1.0
ENSG00000277234	346	251	0	0.58	1.0
ENSG00000198625	8348	379	72	0.957	0.991
ENSG00000270870	12	0	0	1.0	1.0
ENSG00000226751	0	0	0	0	0
ENSG00000235912	68	0	0	1.0	1.0
ENSG00000162643	116	2321	0	0.048	1.0
ENSG00000286005	258	0	2	1.0	0.992
ENSG00000228238	16	0	0	1.0	1.0
ENSG00000057468	0	493	0	0.0	0
ENSG00000109063	1261	296	1	0.81	0.999
ENSG00000267361	2	0	0	1.0	1.0
ENSG00000236471	0	0	0	0	0
ENSG00000076864	1041	308	11	0.772	0.99
ENSG00000172150	4	0	0	1.0	1.0
ENSG00000163518	1983	41	7	0.98	0.996
ENSG00000233427	79	156	1	0.336	0.988
ENSG00000271895	548	94	4	0.854	0.993
ENSG00000267492	0	0	0	0	0
ENSG00000285930	0	44	0	0.0	0
ENSG00000199349	0	2	0	0.0	0
ENSG00000232341	0	0	0	0	0
ENSG00000221986	48	49	0	0.495	1.0
ENSG00000261433	0	0	0	0	0
ENSG00000278863	0	2	0	0.0	0
ENSG00000035862	345	1732	1	0.166	0.997
ENSG00000116786	350	1284	0	0.214	1.0
ENSG00000226128	0	0	0	0	0
ENSG00000286172	144	0	0	1.0	1.0
ENSG00000143222	310	56	2	0.847	0.994
ENSG00000229742	243	20	1	0.924	0.996
ENSG00000117560	515	8	1	0.985	0.998
ENSG00000226148	180	0	0	1.0	1.0
ENSG00000265415	0	106	0	0.0	0
ENSG00000279769	1132	0	4	1.0	0.996
ENSG00000232265	842	843	2	0.5	0.998
ENSG00000186665	2127	37	3	0.983	0.999
ENSG00000279709	0	140	0	0.0	0
ENSG00000278097	0	24	0	0.0	0
ENSG00000284564	0	880	0	0.0	0
ENSG00000143476	110	452	2	0.196	0.982
ENSG00000122420	6	511	0	0.012	1.0
ENSG00000183691	0	3	0	0.0	0
ENSG00000134247	30	118	0	0.203	1.0
ENSG00000177303	3469	40	17	0.989	0.995
ENSG00000273365	14	0	0	1.0	1.0
ENSG00000239945	1446	5	10	0.997	0.993
ENSG00000227728	0	19	0	0.0	0
ENSG00000169218	1115	121	5	0.902	0.996
ENSG00000219368	239	0	1	1.0	0.996
ENSG00000227141	0	0	0	0	0
ENSG00000214514	185	56	3	0.768	0.984
ENSG00000197106	1972	110	4	0.947	0.998
ENSG00000263427	2	0	0	1.0	1.0
ENSG00000228040	46	8	0	0.852	1.0
ENSG00000141738	8120	42	18	0.995	0.998
ENSG00000156273	1054	9188	2	0.103	0.998
ENSG00000162631	1118	409	2	0.732	0.998
ENSG00000157184	8539	129	69	0.985	0.992
ENSG00000236532	3481	1375	13	0.717	0.996
ENSG00000278619	20	64	0	0.238	1.0
ENSG00000280649	200	674	0	0.229	1.0
ENSG00000204084	4110	1369	14	0.75	0.997
ENSG00000267547	0	0	0	0	0
ENSG00000233222	0	242	0	0.0	0
ENSG00000251779	0	1	0	0.0	0
ENSG00000186594	3104	128	8	0.96	0.997
ENSG00000261817	66	101	0	0.395	1.0
ENSG00000264926	2	0	0	1.0	1.0
ENSG00000239560	0	2	0	0.0	0
ENSG00000143450	420	847	2	0.331	0.995
ENSG00000286073	50	11	0	0.82	1.0
ENSG00000267321	451	127	7	0.78	0.985
ENSG00000215785	100	17	0	0.855	1.0
ENSG00000125398	28	0	0	1.0	1.0
ENSG00000270601	0	797	0	0.0	0
ENSG00000230704	10	0	0	1.0	1.0
ENSG00000142698	1658	139	2	0.923	0.999
ENSG00000237329	0	0	0	0	0
ENSG00000236663	0	0	0	0	0
ENSG00000225446	2070	623	6	0.769	0.997
ENSG00000108639	5392	23	20	0.996	0.996
ENSG00000260105	5763	105	7	0.982	0.999
ENSG00000272715	0	0	0	0	0
ENSG00000233775	110	39	0	0.738	1.0
ENSG00000207561	84	4	2	0.955	0.977
ENSG00000233193	34	2	0	0.944	1.0
ENSG00000236876	0	0	0	0	0
ENSG00000215533	40	541	0	0.069	1.0
ENSG00000240542	8	7	0	0.533	1.0
ENSG00000277141	0	1	0	0.0	0
ENSG00000205899	320	0	0	1.0	1.0
ENSG00000143207	2495	1188	13	0.677	0.995
ENSG00000189339	1021	1511	3	0.403	0.997
ENSG00000229978	19030	13	68	0.999	0.996
ENSG00000274020	1257	6415	5	0.164	0.996
ENSG00000264659	14	613	0	0.022	1.0
ENSG00000134259	0	53	0	0.0	0
ENSG00000251825	0	0	0	0	0
ENSG00000129219	3139	223	11	0.934	0.997
ENSG00000159224	0	367	0	0.0	0
ENSG00000224717	87	611	1	0.125	0.989
ENSG00000197622	1332	142	4	0.904	0.997
ENSG00000198231	19087	452	49	0.977	0.997
ENSG00000260990	638	222	0	0.742	1.0
ENSG00000227698	0	0	0	0	0
ENSG00000008838	6011	866	21	0.874	0.997
ENSG00000235300	4	23	0	0.148	1.0
ENSG00000279151	0	31	0	0.0	0
ENSG00000205424	1068	23	0	0.979	1.0
ENSG00000231645	0	685	0	0.0	0
ENSG00000235736	34	18	0	0.654	1.0
ENSG00000183317	2092	312	18	0.87	0.991
ENSG00000178130	0	8	0	0.0	0
ENSG00000141337	211	2518	1	0.077	0.995
ENSG00000275075	62	2	0	0.969	1.0
ENSG00000279214	138	0	0	1.0	1.0
ENSG00000122224	1158	143	2	0.89	0.998
ENSG00000253102	0	0	0	0	0
ENSG00000213026	0	2	0	0.0	0
ENSG00000223869	6	0	0	1.0	1.0
ENSG00000282418	0	47	0	0.0	0
ENSG00000229537	527	95	1	0.847	0.998
ENSG00000159267	1077	2319	1	0.317	0.999
ENSG00000227409	0	137	0	0.0	0
ENSG00000173372	454	0	4	1.0	0.991
ENSG00000212724	144	1610	0	0.082	1.0
ENSG00000271779	0	0	0	0	0
ENSG00000285815	0	4974	0	0.0	0
ENSG00000117118	1959	334	5	0.854	0.997
ENSG00000200220	843	0	5	1.0	0.994
ENSG00000244568	0	0	0	0	0
ENSG00000237076	0	41	0	0.0	0
ENSG00000257008	506	13	2	0.975	0.996
ENSG00000249838	0	5	0	0.0	0
ENSG00000108924	413	292	1	0.586	0.998
ENSG00000213262	0	0	0	0	0
ENSG00000287058	0	722	0	0.0	0
ENSG00000158793	7101	7583	17	0.484	0.998
ENSG00000167085	691	99	3	0.875	0.996
ENSG00000273010	255	0	1	1.0	0.996
ENSG00000224680	0	0	0	0	0
ENSG00000184221	36	1	0	0.973	1.0
ENSG00000249197	0	0	0	0	0
ENSG00000229020	17	3	1	0.85	0.944
ENSG00000224321	0	8	0	0.0	0
ENSG00000198496	99	474	1	0.173	0.99
ENSG00000226130	0	14	0	0.0	0
ENSG00000134256	140	259	0	0.351	1.0
ENSG00000242931	0	3	0	0.0	0
ENSG00000007341	4203	754	17	0.848	0.996
ENSG00000263729	10	0	0	1.0	1.0
ENSG00000205215	190	1527	0	0.111	1.0
ENSG00000143622	1577	255	5	0.861	0.997
ENSG00000276088	629	30	7	0.954	0.989
ENSG00000223635	409	63	3	0.867	0.993
ENSG00000171612	0	738	0	0.0	0
ENSG00000265702	2014	4626	6	0.303	0.997
ENSG00000186844	0	3	0	0.0	0
ENSG00000213246	384	876	2	0.305	0.995
ENSG00000269950	4	43	0	0.085	1.0
ENSG00000198336	1431	127	7	0.918	0.995
ENSG00000142700	62	3	0	0.954	1.0
ENSG00000229201	0	23	0	0.0	0
ENSG00000213540	0	0	0	0	0
ENSG00000278702	0	44	0	0.0	0
ENSG00000126067	270	327	0	0.452	1.0
ENSG00000166260	278	109	0	0.718	1.0
ENSG00000184144	12306	124	18	0.99	0.999
ENSG00000285622	0	1864	0	0.0	0
ENSG00000166482	16	9	0	0.64	1.0
ENSG00000270116	0	8	0	0.0	0
ENSG00000228137	0	199	0	0.0	0
ENSG00000117016	8	202	0	0.038	1.0
ENSG00000269896	80	0	0	1.0	1.0
ENSG00000266379	52	35	0	0.598	1.0
ENSG00000277565	0	22	0	0.0	0
ENSG00000242482	0	11	0	0.0	0
ENSG00000235772	12	0	0	1.0	1.0
ENSG00000204859	11825	68	41	0.994	0.997
ENSG00000285718	5	417	1	0.012	0.833
ENSG00000235200	628	73	40	0.896	0.94
ENSG00000285785	0	62	0	0.0	0
ENSG00000276406	0	0	0	0	0
ENSG00000267745	0	12	0	0.0	0
ENSG00000240813	0	29	0	0.0	0
ENSG00000159842	13241	3581	35	0.787	0.997
ENSG00000183077	2730	354	38	0.885	0.986
ENSG00000262768	2	1	0	0.667	1.0
ENSG00000141699	3061	990	13	0.756	0.996
ENSG00000223671	250	0	0	1.0	1.0
ENSG00000271554	38	245	0	0.134	1.0
ENSG00000180098	1201	706	15	0.63	0.988
ENSG00000091947	1472	84	6	0.946	0.996
ENSG00000227687	0	0	0	0	0
ENSG00000274248	0	0	0	0	0
ENSG00000212257	0	0	0	0	0
ENSG00000207729	0	0	0	0	0
ENSG00000248702	4	0	0	1.0	1.0
ENSG00000266980	0	14	0	0.0	0
ENSG00000236940	0	19	0	0.0	0
ENSG00000279169	0	461	0	0.0	0
ENSG00000232514	0	0	0	0	0
ENSG00000162888	44	67	0	0.396	1.0
ENSG00000186834	718	58	0	0.925	1.0
ENSG00000230092	180	2095	0	0.079	1.0
ENSG00000159212	4867	242	17	0.953	0.997
ENSG00000262031	0	0	0	0	0
ENSG00000224466	0	0	0	0	0
ENSG00000173662	30	410	0	0.068	1.0
ENSG00000183145	137	159	1	0.463	0.993
ENSG00000123838	2	112	0	0.018	1.0
ENSG00000166596	1626	702	4	0.698	0.998
ENSG00000252612	0	0	0	0	0
ENSG00000224413	46	23	0	0.667	1.0
ENSG00000274276	572	837	4	0.406	0.993
ENSG00000026751	2168	32	16	0.985	0.993
ENSG00000109113	7129	0	23	1.0	0.997
ENSG00000162894	1148	97	2	0.922	0.998
ENSG00000054116	662	332	0	0.666	1.0
ENSG00000181513	3366	373	12	0.9	0.996
ENSG00000223287	78	0	2	1.0	0.975
ENSG00000237173	737	0	5	1.0	0.993
ENSG00000230325	112	4386	0	0.025	1.0
ENSG00000223416	64	3	0	0.955	1.0
ENSG00000226330	0	318	0	0.0	0
ENSG00000235045	12	0	0	1.0	1.0
ENSG00000224254	0	2	0	0.0	0
ENSG00000215930	668	0	14	1.0	0.979
ENSG00000231437	1469	2	3	0.999	0.998
ENSG00000239697	196	135	0	0.592	1.0
ENSG00000125695	685	15833	1	0.041	0.999
ENSG00000264063	0	0	0	0	0
ENSG00000178796	2	63	0	0.031	1.0
ENSG00000116212	20	150	0	0.118	1.0
ENSG00000226814	462	0	6	1.0	0.987
ENSG00000225779	102	3	0	0.971	1.0
ENSG00000286581	0	92	0	0.0	0
ENSG00000207302	0	3	0	0.0	0
ENSG00000286773	0	15	0	0.0	0
ENSG00000238825	2	2	0	0.5	1.0
ENSG00000230687	64	0	2	1.0	0.97
ENSG00000264304	0	14	0	0.0	0
ENSG00000265303	0	1974	0	0.0	0
ENSG00000156876	0	469	0	0.0	0
ENSG00000160179	526	378	6	0.582	0.989
ENSG00000062716	1859	2251	7	0.452	0.996
ENSG00000168159	46	69	0	0.4	1.0
ENSG00000263620	135	862	1	0.135	0.993
ENSG00000157870	9012	89	16	0.99	0.998
ENSG00000221673	0	2	0	0.0	0
ENSG00000108599	3212	644	14	0.833	0.996
ENSG00000267758	0	17	0	0.0	0
ENSG00000212601	339	0	1	1.0	0.997
ENSG00000116205	2	374	0	0.005	1.0
ENSG00000237413	349	189	1	0.649	0.997
ENSG00000232184	0	142	0	0.0	0
ENSG00000141295	1866	0	4	1.0	0.998
ENSG00000163444	890	89	6	0.909	0.993
ENSG00000264057	67	68	3	0.496	0.957
ENSG00000163050	948	565	2	0.627	0.998
ENSG00000203721	544	1175	4	0.316	0.993
ENSG00000207759	0	22	0	0.0	0
ENSG00000143217	1158	139	4	0.893	0.997
ENSG00000202222	0	0	0	0	0
ENSG00000233359	50	356	0	0.123	1.0
ENSG00000108406	6753	479	19	0.934	0.997
ENSG00000273627	0	96	0	0.0	0
ENSG00000265646	0	0	0	0	0
ENSG00000183067	128	141	0	0.476	1.0
ENSG00000263345	0	3682	0	0.0	0
ENSG00000231080	0	308	0	0.0	0
ENSG00000212564	0	0	0	0	0
ENSG00000215914	975	47620	1	0.02	0.999
ENSG00000237700	0	27	0	0.0	0
ENSG00000224276	36	377	0	0.087	1.0
ENSG00000228917	0	8	0	0.0	0
ENSG00000263171	0	2475	0	0.0	0
ENSG00000238009	229	5086	1	0.043	0.996
ENSG00000230318	0	0	0	0	0
ENSG00000258924	0	1428	0	0.0	0
ENSG00000288036	33	49	1	0.402	0.971
ENSG00000136636	152	214	0	0.415	1.0
ENSG00000173757	136	1369	0	0.09	1.0
ENSG00000175866	1583	192	5	0.892	0.997
ENSG00000271503	1322	214	30	0.861	0.978
ENSG00000117151	140	539	0	0.206	1.0
ENSG00000287691	0	306	0	0.0	0
ENSG00000108846	15042	436	52	0.972	0.997
ENSG00000262818	104	52	0	0.667	1.0
ENSG00000285210	1413	59	5	0.96	0.996
ENSG00000171722	146	4	0	0.973	1.0
ENSG00000005379	11803	37	35	0.997	0.997
ENSG00000266117	6	0	0	1.0	1.0
ENSG00000188257	1832	8	8	0.996	0.996
ENSG00000025800	934	911	0	0.506	1.0
ENSG00000137996	390	273	2	0.588	0.995
ENSG00000123700	759	205	3	0.787	0.996
ENSG00000185272	2982	13	6	0.996	0.998
ENSG00000108528	2486	18	20	0.993	0.992
ENSG00000160712	3478	723	14	0.828	0.996
ENSG00000185495	3028	345	14	0.898	0.995
ENSG00000074800	774	97	8	0.889	0.99
ENSG00000198743	5939	144	19	0.976	0.997
ENSG00000062725	1896	600	14	0.76	0.993
ENSG00000005884	10224	198	48	0.981	0.995
ENSG00000214319	0	49	0	0.0	0
ENSG00000263004	0	142	0	0.0	0
ENSG00000279372	16	18	0	0.471	1.0
ENSG00000266075	0	4	0	0.0	0
ENSG00000181218	653	0	3	1.0	0.995
ENSG00000108349	1387	456	5	0.753	0.996
ENSG00000207241	55	17	1	0.764	0.982
ENSG00000246640	0	32	0	0.0	0
ENSG00000231324	40	16	0	0.714	1.0
ENSG00000237848	0	0	0	0	0
ENSG00000225087	115	2711	1	0.041	0.991
ENSG00000226981	0	251	0	0.0	0
ENSG00000275023	6910	131	24	0.981	0.997
ENSG00000231986	2	3	0	0.4	1.0
ENSG00000108671	698	313	0	0.69	1.0
ENSG00000123473	334	745	0	0.31	1.0
ENSG00000263535	0	24	0	0.0	0
ENSG00000230228	2	4	0	0.333	1.0
ENSG00000183814	2605	977	7	0.727	0.997
ENSG00000279457	0	0	0	0	0
ENSG00000167549	4574	21	12	0.995	0.997
ENSG00000263749	0	0	0	0	0
ENSG00000276642	0	0	0	0	0
ENSG00000229359	445	0	1	1.0	0.998
ENSG00000259865	44	0	0	1.0	1.0
ENSG00000287076	0	2	0	0.0	0
ENSG00000287839	0	30	0	0.0	0
ENSG00000286455	0	238	0	0.0	0
ENSG00000261863	2	173	0	0.011	1.0
ENSG00000162645	526	1404	0	0.273	1.0
ENSG00000231620	0	0	0	0	0
ENSG00000229663	0	12	0	0.0	0
ENSG00000225711	2	12	0	0.143	1.0
ENSG00000286285	367	13	1	0.966	0.997
ENSG00000214837	222	1559	8	0.125	0.965
ENSG00000229120	0	3	0	0.0	0
ENSG00000230647	0	279	0	0.0	0
ENSG00000227242	14	4505	0	0.003	1.0
ENSG00000214941	3249	347	49	0.904	0.985
ENSG00000159131	5584	406	18	0.932	0.997
ENSG00000266190	0	18	0	0.0	0
ENSG00000212565	0	0	0	0	0
ENSG00000122176	32	25	0	0.561	1.0
ENSG00000275915	10	121	0	0.076	1.0
ENSG00000054282	56	1301	0	0.041	1.0
ENSG00000223452	150	1	0	0.993	1.0
ENSG00000272864	274	0	0	1.0	1.0
ENSG00000196754	30	64	0	0.319	1.0
ENSG00000162745	164	80	0	0.672	1.0
ENSG00000202264	0	0	0	0	0
ENSG00000230662	0	0	0	0	0
ENSG00000263787	0	201	0	0.0	0
ENSG00000214262	80	9	0	0.899	1.0
ENSG00000170689	0	0	0	0	0
ENSG00000130770	28	3602	0	0.008	1.0
ENSG00000160049	239	461	1	0.341	0.996
ENSG00000207688	0	108	0	0.0	0
ENSG00000173406	1270	13016	4	0.089	0.997
ENSG00000274927	0	311	0	0.0	0
ENSG00000108516	480	0	0	1.0	1.0
ENSG00000276633	434	0	0	1.0	1.0
ENSG00000286064	6	19	0	0.24	1.0
ENSG00000121454	238	715	0	0.25	1.0
ENSG00000264070	48	56	0	0.462	1.0
ENSG00000177427	1623	9	9	0.994	0.994
ENSG00000188681	359	279	1	0.563	0.997
ENSG00000162493	1468	283	6	0.838	0.996
ENSG00000213977	710	265	0	0.728	1.0
ENSG00000135835	562	572	4	0.496	0.993
ENSG00000284653	4	118	0	0.033	1.0
ENSG00000197520	58	87	0	0.4	1.0
ENSG00000184260	0	3	0	0.0	0
ENSG00000262079	0	10	0	0.0	0
ENSG00000235965	0	0	0	0	0
ENSG00000252383	0	0	0	0	0
ENSG00000204501	40	847	0	0.045	1.0
ENSG00000159455	120	1	0	0.992	1.0
ENSG00000171916	3231	265	17	0.924	0.995
ENSG00000213244	0	54	0	0.0	0
ENSG00000271680	0	0	0	0	0
ENSG00000280466	0	2	0	0.0	0
ENSG00000263520	166	4	2	0.976	0.988
