GENE	TP	FP	FN	P	R
ENSG00000228817	0	0	610	0	0.0
ENSG00000277462	0	0	6	0	0.0
ENSG00000197245	0	0	0	0	0
ENSG00000207011	0	0	0	0	0
ENSG00000279812	0	0	0	0	0
ENSG00000182134	2177	0	101	1.0	0.956
ENSG00000109016	19	2	1	0.905	0.95
ENSG00000198799	6115	2	1497	1.0	0.803
ENSG00000223217	0	0	0	0	0
ENSG00000233645	0	0	0	0	0
ENSG00000116667	125	4	601	0.969	0.172
ENSG00000265961	0	0	0	0	0
ENSG00000227091	0	0	2	0	0.0
ENSG00000116260	1033	0	25	1.0	0.976
ENSG00000237227	0	0	20	0	0.0
ENSG00000049239	93	0	1	1.0	0.989
ENSG00000006695	516	6	88	0.989	0.854
ENSG00000231663	0	0	0	0	0
ENSG00000232192	0	0	2	0	0.0
ENSG00000265313	2913	2	61	0.999	0.979
ENSG00000172794	4899	1	1059	1.0	0.822
ENSG00000238231	0	0	0	0	0
ENSG00000126561	4092	0	858	1.0	0.827
ENSG00000090104	0	0	44	0	0.0
ENSG00000117318	18	0	0	1.0	1.0
ENSG00000267788	287	0	3	1.0	0.99
ENSG00000031698	191	0	3	1.0	0.985
ENSG00000264643	0	0	0	0	0
ENSG00000227066	375	0	3	1.0	0.992
ENSG00000143569	2283	0	141	1.0	0.942
ENSG00000252534	0	0	0	0	0
ENSG00000204345	279	0	165	1.0	0.628
ENSG00000085999	720	0	256	1.0	0.738
ENSG00000172031	160	0	4	1.0	0.976
ENSG00000174876	0	0	152	0	0.0
ENSG00000252011	0	0	0	0	0
ENSG00000175832	0	0	1580	0	0.0
ENSG00000204880	2	0	0	1.0	1.0
ENSG00000179593	2437	1	117	1.0	0.954
ENSG00000256124	1	0	17	1.0	0.056
ENSG00000234329	0	0	764	0	0.0
ENSG00000286692	0	0	0	0	0
ENSG00000266074	1115	0	61	1.0	0.948
ENSG00000233003	350	2	108	0.994	0.764
ENSG00000230969	157	0	5	1.0	0.969
ENSG00000143570	0	0	7392	0	0.0
ENSG00000282887	0	0	18	0	0.0
ENSG00000231344	0	0	72	0	0.0
ENSG00000287506	0	0	0	0	0
ENSG00000237707	92	0	0	1.0	1.0
ENSG00000287671	0	0	4366	0	0.0
ENSG00000227950	0	0	0	0	0
ENSG00000232751	2	0	0	1.0	1.0
ENSG00000265625	0	0	0	0	0
ENSG00000162367	0	0	0	0	0
ENSG00000197568	386	0	30	1.0	0.928
ENSG00000265435	0	0	0	0	0
ENSG00000134690	178	1	2	0.994	0.989
ENSG00000286421	533	0	13	1.0	0.976
ENSG00000204471	0	0	0	0	0
ENSG00000262873	1346	0	38	1.0	0.973
ENSG00000271187	14	0	0	1.0	1.0
ENSG00000272346	0	0	0	0	0
ENSG00000284653	4	1	0	0.8	1.0
ENSG00000221496	0	0	0	0	0
ENSG00000202300	0	0	0	0	0
ENSG00000224209	7785	0	753	1.0	0.912
ENSG00000256374	0	0	0	0	0
ENSG00000108439	215	0	493	1.0	0.304
ENSG00000225080	0	0	24	0	0.0
ENSG00000285559	0	0	10	0	0.0
ENSG00000275006	0	0	0	0	0
ENSG00000234754	2815	1	79	1.0	0.973
ENSG00000232215	9	0	5	1.0	0.643
ENSG00000253148	0	0	0	0	0
ENSG00000173641	1447	0	51	1.0	0.966
ENSG00000179051	2	0	0	1.0	1.0
ENSG00000235400	0	0	0	0	0
ENSG00000132716	258	0	1642	1.0	0.136
ENSG00000157542	147	14	1299	0.913	0.102
ENSG00000200508	0	0	0	0	0
ENSG00000214114	0	0	0	0	0
ENSG00000279838	24	0	2	1.0	0.923
ENSG00000169598	1344	0	80	1.0	0.944
ENSG00000235386	0	0	82	0	0.0
ENSG00000267259	0	0	0	0	0
ENSG00000199053	0	0	2	0	0.0
ENSG00000230759	21	0	101	1.0	0.172
ENSG00000285823	33	0	49	1.0	0.402
ENSG00000233196	0	0	0	0	0
ENSG00000212479	0	0	0	0	0
ENSG00000201868	0	0	0	0	0
ENSG00000188176	1286	0	52	1.0	0.961
ENSG00000231564	0	0	0	0	0
ENSG00000263969	0	0	0	0	0
ENSG00000253368	28	0	0	1.0	1.0
ENSG00000232879	0	0	40	0	0.0
ENSG00000229607	0	0	0	0	0
ENSG00000223828	0	0	0	0	0
ENSG00000224247	0	0	390	0	0.0
ENSG00000132768	0	0	1800	0	0.0
ENSG00000232193	2	0	0	1.0	1.0
ENSG00000241913	0	0	0	0	0
ENSG00000214708	0	0	0	0	0
ENSG00000264970	10	0	0	1.0	1.0
ENSG00000274199	0	0	8	0	0.0
ENSG00000091583	2	2	0	0.5	1.0
ENSG00000274432	0	0	36	0	0.0
ENSG00000161544	103	0	1387	1.0	0.069
ENSG00000173918	1322	3	494	0.998	0.728
ENSG00000143622	1531	0	51	1.0	0.968
ENSG00000189152	26	0	1142	1.0	0.022
ENSG00000287109	0	0	2666	0	0.0
ENSG00000225159	0	0	0	0	0
ENSG00000143552	323	15	15	0.956	0.956
ENSG00000232015	0	0	0	0	0
ENSG00000159640	863	0	1323	1.0	0.395
ENSG00000262115	0	0	8	0	0.0
ENSG00000287431	48	0	0	1.0	1.0
ENSG00000226715	267	1	21	0.996	0.927
ENSG00000263501	0	0	0	0	0
ENSG00000225555	30	0	334	1.0	0.082
ENSG00000233040	0	0	0	0	0
ENSG00000231986	2	0	0	1.0	1.0
ENSG00000240490	0	0	0	0	0
ENSG00000230068	0	0	2	0	0.0
ENSG00000161944	1481	0	33	1.0	0.978
ENSG00000167182	70	0	264	1.0	0.21
ENSG00000264458	0	0	2	0	0.0
ENSG00000231103	0	0	0	0	0
ENSG00000271143	0	0	10	0	0.0
ENSG00000171357	56	0	78	1.0	0.418
ENSG00000198496	0	0	100	0	0.0
ENSG00000108839	0	0	2	0	0.0
ENSG00000204815	489	0	29	1.0	0.944
ENSG00000162613	1840	0	112	1.0	0.943
ENSG00000266981	0	0	0	0	0
ENSG00000214819	0	0	0	0	0
ENSG00000232762	0	0	748	0	0.0
ENSG00000092929	7082	0	366	1.0	0.951
ENSG00000237413	185	0	165	1.0	0.529
ENSG00000263293	0	0	0	0	0
ENSG00000211543	609	0	71	1.0	0.896
ENSG00000186197	502	5	652	0.99	0.435
ENSG00000233676	0	0	0	0	0
ENSG00000229537	293	0	235	1.0	0.555
ENSG00000276645	0	0	0	0	0
ENSG00000207356	0	0	0	0	0
ENSG00000177275	32	0	0	1.0	1.0
ENSG00000275011	365	0	33	1.0	0.917
ENSG00000266048	0	0	20	0	0.0
ENSG00000275167	0	0	0	0	0
ENSG00000272088	24	0	0	1.0	1.0
ENSG00000230035	0	0	4	0	0.0
ENSG00000133195	1068	28	42	0.974	0.962
ENSG00000173406	1212	31	62	0.975	0.951
ENSG00000136485	1328	0	44	1.0	0.968
ENSG00000279369	0	0	304	0	0.0
ENSG00000263604	16	0	0	1.0	1.0
ENSG00000182173	464	0	22	1.0	0.955
ENSG00000223989	0	0	2	0	0.0
ENSG00000262662	0	0	0	0	0
ENSG00000227109	88	0	0	1.0	1.0
ENSG00000232284	26	2	180	0.929	0.126
ENSG00000205670	0	0	4	0	0.0
ENSG00000264029	0	0	0	0	0
ENSG00000240750	0	0	0	0	0
ENSG00000130939	509	15	21	0.971	0.96
ENSG00000268320	0	0	0	0	0
ENSG00000267002	114	0	5362	1.0	0.021
ENSG00000207759	0	0	0	0	0
ENSG00000235862	1	0	23	1.0	0.042
ENSG00000261996	0	0	0	0	0
ENSG00000163866	3930	1	616	1.0	0.864
ENSG00000278099	0	0	0	0	0
ENSG00000197291	215	0	739	1.0	0.225
ENSG00000232650	239	0	25	1.0	0.905
ENSG00000272482	0	0	0	0	0
ENSG00000143190	4753	2	113	1.0	0.977
ENSG00000228853	0	0	638	0	0.0
ENSG00000274020	688	9	574	0.987	0.545
ENSG00000143226	149	0	1933	1.0	0.072
ENSG00000234464	29	1	3	0.967	0.906
ENSG00000221808	0	0	36	0	0.0
ENSG00000234912	6	0	1680	1.0	0.004
ENSG00000201312	0	0	0	0	0
ENSG00000222511	0	0	0	0	0
ENSG00000270031	0	0	0	0	0
ENSG00000215930	0	0	682	0	0.0
ENSG00000230364	0	0	0	0	0
ENSG00000206692	0	0	0	0	0
ENSG00000172123	6	0	0	1.0	1.0
ENSG00000162390	108	2	8	0.982	0.931
ENSG00000203706	51	0	49	1.0	0.51
ENSG00000275075	0	0	62	0	0.0
ENSG00000203804	56	0	46	1.0	0.549
ENSG00000270781	0	0	10	0	0.0
ENSG00000154258	239	0	723	1.0	0.248
ENSG00000180891	6198	2	224	1.0	0.965
ENSG00000285782	4	0	2	1.0	0.667
ENSG00000135824	525	0	29	1.0	0.948
ENSG00000228594	36	0	0	1.0	1.0
ENSG00000279579	0	0	0	0	0
ENSG00000172746	10	0	0	1.0	1.0
ENSG00000270264	0	0	0	0	0
ENSG00000279615	0	0	0	0	0
ENSG00000280349	0	0	0	0	0
ENSG00000230184	0	0	2	0	0.0
ENSG00000284368	0	0	0	0	0
ENSG00000065243	142	4	18	0.973	0.887
ENSG00000116983	0	0	0	0	0
ENSG00000154380	492	3	16	0.994	0.969
ENSG00000271701	0	0	0	0	0
ENSG00000207242	0	0	0	0	0
ENSG00000075945	2997	0	347	1.0	0.896
ENSG00000143702	1592	0	494	1.0	0.763
ENSG00000206595	0	0	2	0	0.0
ENSG00000078808	307	0	7	1.0	0.978
ENSG00000231175	0	1	0	0.0	0
ENSG00000260021	0	0	0	0	0
ENSG00000229447	0	0	354	0	0.0
ENSG00000085832	1575	2	93	0.999	0.944
ENSG00000163374	3728	0	4862	1.0	0.434
ENSG00000243485	0	0	0	0	0
ENSG00000177133	1019	0	21	1.0	0.98
ENSG00000266365	140	0	16	1.0	0.897
ENSG00000203664	33	0	1	1.0	0.971
ENSG00000275722	23	0	1	1.0	0.958
ENSG00000188610	132	1	364	0.992	0.266
ENSG00000252039	0	0	0	0	0
ENSG00000228107	0	0	348	0	0.0
ENSG00000273264	0	0	0	0	0
ENSG00000201025	0	0	0	0	0
ENSG00000158711	258	1	16	0.996	0.942
ENSG00000117091	0	0	0	0	0
ENSG00000215873	0	0	0	0	0
ENSG00000199396	0	0	28	0	0.0
ENSG00000203307	0	0	0	0	0
ENSG00000167711	1233	0	97	1.0	0.927
ENSG00000108702	0	0	0	0	0
ENSG00000232423	10	1	42	0.909	0.192
ENSG00000126107	948	0	28	1.0	0.971
ENSG00000224939	0	0	0	0	0
ENSG00000198746	50	0	10	1.0	0.833
ENSG00000000457	177	0	361	1.0	0.329
ENSG00000174021	0	0	300	0	0.0
ENSG00000141556	3851	2	1043	0.999	0.787
ENSG00000199910	0	0	376	0	0.0
ENSG00000163563	68	0	2	1.0	0.971
ENSG00000162722	0	0	0	0	0
ENSG00000054116	640	0	22	1.0	0.967
ENSG00000232113	0	0	4	0	0.0
ENSG00000236035	0	0	12	0	0.0
ENSG00000215562	0	0	0	0	0
ENSG00000237899	0	0	0	0	0
ENSG00000223768	2105	0	33	1.0	0.985
ENSG00000241745	0	0	0	0	0
ENSG00000206791	0	0	0	0	0
ENSG00000173947	3553	0	95	1.0	0.974
ENSG00000252121	0	0	0	0	0
ENSG00000207513	0	0	0	0	0
ENSG00000265359	0	0	0	0	0
ENSG00000279567	0	0	0	0	0
ENSG00000278876	0	0	0	0	0
ENSG00000176927	691	2	393	0.997	0.637
ENSG00000207134	0	0	0	0	0
ENSG00000068120	1781	0	121	1.0	0.936
ENSG00000236484	0	0	0	0	0
ENSG00000279713	0	0	0	0	0
ENSG00000214889	0	0	388	0	0.0
ENSG00000278834	0	0	0	0	0
ENSG00000270882	0	0	422	0	0.0
ENSG00000176974	2069	0	123	1.0	0.944
ENSG00000259030	55	0	11903	1.0	0.005
ENSG00000199806	0	0	4	0	0.0
ENSG00000271546	379	0	7	1.0	0.982
ENSG00000232096	0	0	0	0	0
ENSG00000201317	0	0	0	0	0
ENSG00000132676	2268	0	152	1.0	0.937
ENSG00000278287	0	0	0	0	0
ENSG00000285570	0	0	0	0	0
ENSG00000116218	4	0	14	1.0	0.222
ENSG00000262223	1176	0	44	1.0	0.964
ENSG00000162415	614	10	18	0.984	0.972
ENSG00000272864	271	0	3	1.0	0.989
ENSG00000261848	10	0	2	1.0	0.833
ENSG00000142192	2471	3	433	0.999	0.851
ENSG00000163468	1823	4	205	0.998	0.899
ENSG00000237390	0	0	0	0	0
ENSG00000275143	0	0	0	0	0
ENSG00000274529	0	0	0	0	0
ENSG00000186868	1492	2	68	0.999	0.956
ENSG00000266802	0	0	10	0	0.0
ENSG00000276088	0	0	636	0	0.0
ENSG00000262814	0	0	0	0	0
ENSG00000230088	26	0	26	1.0	0.5
ENSG00000262039	72	6	0	0.923	1.0
ENSG00000123472	3990	0	478	1.0	0.893
ENSG00000232608	0	0	0	0	0
ENSG00000283301	0	0	0	0	0
ENSG00000230865	0	2	0	0.0	0
ENSG00000200619	0	0	8	0	0.0
ENSG00000278549	0	0	50	0	0.0
ENSG00000262231	76	0	2	1.0	0.974
ENSG00000228196	0	0	162	0	0.0
ENSG00000238482	0	0	12	0	0.0
ENSG00000163159	773	0	61	1.0	0.927
ENSG00000275185	0	0	6	0	0.0
ENSG00000287116	56	0	2	1.0	0.966
ENSG00000264689	0	0	0	0	0
ENSG00000286285	365	0	3	1.0	0.992
ENSG00000277379	0	0	0	0	0
ENSG00000224278	0	0	0	0	0
ENSG00000203601	0	0	380	0	0.0
ENSG00000117335	8698	0	266	1.0	0.97
ENSG00000067596	14261	3	671	1.0	0.955
ENSG00000232825	313	2	157	0.994	0.666
ENSG00000265019	49	0	3	1.0	0.942
ENSG00000213281	12	0	0	1.0	1.0
ENSG00000265606	0	0	0	0	0
ENSG00000260920	0	0	0	0	0
ENSG00000198271	157	0	11	1.0	0.935
ENSG00000221978	1260	1	46	0.999	0.965
ENSG00000280172	0	0	0	0	0
ENSG00000196418	431	0	13	1.0	0.971
ENSG00000270920	51	0	1	1.0	0.981
ENSG00000271419	0	0	0	0	0
ENSG00000200651	0	0	0	0	0
ENSG00000234318	47	0	1	1.0	0.979
ENSG00000186866	3749	0	1429	1.0	0.724
ENSG00000227181	0	0	0	0	0
ENSG00000143450	10	0	412	1.0	0.024
ENSG00000225505	0	0	0	0	0
ENSG00000203859	1162	0	44	1.0	0.964
ENSG00000196734	0	0	0	0	0
ENSG00000274450	0	0	0	0	0
ENSG00000273573	0	0	0	0	0
ENSG00000232010	0	0	0	0	0
ENSG00000266311	0	0	58	0	0.0
ENSG00000236069	0	0	46	0	0.0
ENSG00000287422	0	0	0	0	0
ENSG00000171729	1571	3	65	0.998	0.96
ENSG00000094796	0	0	0	0	0
ENSG00000232300	0	0	0	0	0
ENSG00000131584	979	0	89	1.0	0.917
ENSG00000267160	0	0	0	0	0
ENSG00000274996	0	0	0	0	0
ENSG00000242439	0	0	0	0	0
ENSG00000117751	789	1	189	0.999	0.807
ENSG00000182871	592	0	866	1.0	0.406
ENSG00000270084	0	0	0	0	0
ENSG00000159363	222	0	3340	1.0	0.062
ENSG00000202444	0	0	10	0	0.0
ENSG00000221038	0	0	0	0	0
ENSG00000199837	0	0	0	0	0
ENSG00000283611	0	0	0	0	0
ENSG00000276231	816	3	40	0.996	0.953
ENSG00000281903	0	0	2	0	0.0
ENSG00000263069	12	0	596	1.0	0.02
ENSG00000275215	0	0	54	0	0.0
ENSG00000237552	6	0	0	1.0	1.0
ENSG00000108788	4490	0	3546	1.0	0.559
ENSG00000265480	4	0	0	1.0	1.0
ENSG00000226096	6	0	10	1.0	0.375
ENSG00000116903	6	0	0	1.0	1.0
ENSG00000224505	0	0	0	0	0
ENSG00000240873	0	0	4	0	0.0
ENSG00000265841	0	0	0	0	0
ENSG00000279062	31	0	5	1.0	0.861
ENSG00000116771	0	0	204	0	0.0
ENSG00000279207	0	0	0	0	0
ENSG00000158109	1830	0	34	1.0	0.982
ENSG00000005381	297	0	15	1.0	0.952
ENSG00000121775	1098	0	112	1.0	0.907
ENSG00000250973	63	0	1	1.0	0.984
ENSG00000167183	0	0	27030	0	0.0
ENSG00000263657	0	0	122	0	0.0
ENSG00000169689	395	0	25	1.0	0.94
ENSG00000267491	0	0	0	0	0
ENSG00000267271	0	0	0	0	0
ENSG00000091483	66	0	4	1.0	0.943
ENSG00000224436	34	0	2	1.0	0.944
ENSG00000264014	0	0	0	0	0
ENSG00000011052	0	0	0	0	0
ENSG00000224985	0	0	0	0	0
ENSG00000215088	0	0	0	0	0
ENSG00000235643	0	0	0	0	0
ENSG00000265799	12	0	6	1.0	0.667
ENSG00000263590	0	0	0	0	0
ENSG00000163393	830	0	28	1.0	0.967
ENSG00000200800	0	0	0	0	0
ENSG00000125450	10175	0	429	1.0	0.96
ENSG00000117472	845	0	281	1.0	0.75
ENSG00000279306	0	0	0	0	0
ENSG00000225126	0	0	0	0	0
ENSG00000237646	0	0	4	0	0.0
ENSG00000176749	959	0	19	1.0	0.981
ENSG00000231349	34	0	0	1.0	1.0
ENSG00000235146	0	0	140	0	0.0
ENSG00000285947	0	0	0	0	0
ENSG00000168264	0	0	0	0	0
ENSG00000163154	0	0	0	0	0
ENSG00000141580	75	0	545	1.0	0.121
ENSG00000234917	0	0	372	0	0.0
ENSG00000225556	0	0	0	0	0
ENSG00000162891	683	0	35	1.0	0.951
ENSG00000116871	2251	0	201	1.0	0.918
ENSG00000265289	0	0	8	0	0.0
ENSG00000227860	59	0	7	1.0	0.894
ENSG00000108771	3747	0	139	1.0	0.964
ENSG00000162430	406	0	3846	1.0	0.095
ENSG00000108602	4615	0	1509	1.0	0.754
ENSG00000265972	14	0	0	1.0	1.0
ENSG00000286517	0	0	4	0	0.0
ENSG00000226137	1462	0	26	1.0	0.983
ENSG00000229887	0	0	0	0	0
ENSG00000263089	0	0	2	0	0.0
ENSG00000075461	25	0	13	1.0	0.658
ENSG00000131471	608	1	82	0.998	0.881
ENSG00000219102	0	0	0	0	0
ENSG00000117280	1058	0	24	1.0	0.978
ENSG00000230233	0	0	146	0	0.0
ENSG00000132517	138965	0	3305	1.0	0.977
ENSG00000221859	0	0	1122	0	0.0
ENSG00000226755	0	0	0	0	0
ENSG00000230379	0	0	14	0	0.0
ENSG00000226663	0	0	0	0	0
ENSG00000054523	7777	6	345	0.999	0.958
ENSG00000116350	2300	0	116	1.0	0.952
ENSG00000227941	84	0	0	1.0	1.0
ENSG00000235912	67	0	1	1.0	0.985
ENSG00000204480	51	0	7	1.0	0.879
ENSG00000279261	83	0	1	1.0	0.988
ENSG00000273840	0	1	0	0.0	0
ENSG00000116539	5355	16	531	0.997	0.91
ENSG00000266771	12	0	0	1.0	1.0
ENSG00000065325	2535	0	97	1.0	0.963
ENSG00000200013	0	0	0	0	0
ENSG00000177788	7371	0	365	1.0	0.953
ENSG00000153923	0	0	168	0	0.0
ENSG00000207503	0	0	0	0	0
ENSG00000232864	0	0	8	0	0.0
ENSG00000189334	2180	0	74	1.0	0.967
ENSG00000284542	0	0	68	0	0.0
ENSG00000182676	397	0	17	1.0	0.959
ENSG00000285041	0	0	0	0	0
ENSG00000263859	0	0	0	0	0
ENSG00000163218	0	0	0	0	0
ENSG00000108639	5291	0	121	1.0	0.978
ENSG00000168148	0	0	0	0	0
ENSG00000108688	417	0	5	1.0	0.988
ENSG00000226483	0	0	0	0	0
ENSG00000282097	0	0	0	0	0
ENSG00000224100	0	0	0	0	0
ENSG00000274963	0	0	56	0	0.0
ENSG00000272491	0	0	204	0	0.0
ENSG00000116544	163	1	9	0.994	0.948
ENSG00000252947	0	0	0	0	0
ENSG00000231507	2449	1	285	1.0	0.896
ENSG00000143811	0	0	2146	0	0.0
ENSG00000236216	0	0	0	0	0
ENSG00000270379	418	0	1182	1.0	0.261
ENSG00000250536	0	0	0	0	0
ENSG00000169683	1064	0	434	1.0	0.71
ENSG00000279501	0	0	0	0	0
ENSG00000271092	2	1	96	0.667	0.02
ENSG00000108309	3959	0	6725	1.0	0.371
ENSG00000227935	0	0	70	0	0.0
ENSG00000226935	0	0	340	0	0.0
ENSG00000274419	13	0	257	1.0	0.048
ENSG00000232908	0	0	0	0	0
ENSG00000280028	0	0	0	0	0
ENSG00000184166	14	0	0	1.0	1.0
ENSG00000230628	2	0	42	1.0	0.045
ENSG00000162843	585	5	47	0.992	0.926
ENSG00000162571	133	0	25	1.0	0.842
ENSG00000080947	3737	1	519	1.0	0.878
ENSG00000272094	0	0	0	0	0
ENSG00000212722	41	0	7	1.0	0.854
ENSG00000233332	0	0	2	0	0.0
ENSG00000185390	0	0	0	0	0
ENSG00000272051	0	0	0	0	0
ENSG00000244456	0	0	4	0	0.0
ENSG00000197880	182	0	8	1.0	0.958
ENSG00000235299	0	0	0	0	0
ENSG00000274808	0	0	622	0	0.0
ENSG00000092931	1903	0	567	1.0	0.77
ENSG00000232369	6	0	2	1.0	0.75
ENSG00000141219	137	0	1985	1.0	0.065
ENSG00000236327	0	0	0	0	0
ENSG00000163346	165	0	13	1.0	0.927
ENSG00000167881	1621	0	783	1.0	0.674
ENSG00000224574	0	0	1300	0	0.0
ENSG00000228184	0	0	0	0	0
ENSG00000272383	0	0	30	0	0.0
ENSG00000229022	106	0	0	1.0	1.0
ENSG00000117597	0	0	0	0	0
ENSG00000120334	1048	0	30	1.0	0.972
ENSG00000239428	0	0	0	0	0
ENSG00000204584	0	0	6	0	0.0
ENSG00000228697	243	0	203	1.0	0.545
ENSG00000276830	0	0	0	0	0
ENSG00000158485	706	0	38	1.0	0.949
ENSG00000238107	0	0	0	0	0
ENSG00000120948	6	0	1856	1.0	0.003
ENSG00000286216	0	0	0	0	0
ENSG00000277406	152	1	50	0.993	0.752
ENSG00000284657	0	0	0	0	0
ENSG00000133055	310	0	14	1.0	0.957
ENSG00000237934	0	0	2	0	0.0
ENSG00000224259	119	0	5	1.0	0.96
ENSG00000198574	37	0	1	1.0	0.974
ENSG00000200913	0	0	0	0	0
ENSG00000274833	0	0	0	0	0
ENSG00000236830	620	0	780	1.0	0.443
ENSG00000188554	978	1	318	0.999	0.755
ENSG00000253064	0	0	0	0	0
ENSG00000226156	0	0	0	0	0
ENSG00000266865	748	0	356	1.0	0.678
ENSG00000228187	0	0	0	0	0
ENSG00000143110	22	0	2	1.0	0.917
ENSG00000143183	1004	1	164	0.999	0.86
ENSG00000226986	0	0	0	0	0
ENSG00000239129	0	0	0	0	0
ENSG00000198837	246	0	286	1.0	0.462
ENSG00000141505	162	0	4	1.0	0.976
ENSG00000263680	0	0	10	0	0.0
ENSG00000249497	0	0	1440	0	0.0
ENSG00000141298	495	6	6563	0.988	0.07
ENSG00000159212	4757	1	127	1.0	0.974
ENSG00000237842	172	0	2	1.0	0.989
ENSG00000162512	74	1	0	0.987	1.0
ENSG00000129214	4347	0	225	1.0	0.951
ENSG00000287453	37	0	3	1.0	0.925
ENSG00000143278	2	0	0	1.0	1.0
ENSG00000278740	0	0	0	0	0
ENSG00000277726	8	1	158	0.889	0.048
ENSG00000285407	10	2	0	0.833	1.0
ENSG00000266736	17	0	1	1.0	0.944
ENSG00000236806	0	0	4	0	0.0
ENSG00000136478	1776	1	56	0.999	0.969
ENSG00000154654	755	9	23	0.988	0.97
ENSG00000284640	21	0	1	1.0	0.955
ENSG00000275774	30	0	14	1.0	0.682
ENSG00000262133	0	0	0	0	0
ENSG00000227255	239	0	189	1.0	0.558
ENSG00000235794	0	0	0	0	0
ENSG00000236476	99	0	3	1.0	0.971
ENSG00000184292	0	0	0	0	0
ENSG00000234604	0	0	8	0	0.0
ENSG00000201183	0	0	0	0	0
ENSG00000163348	153	0	21	1.0	0.879
ENSG00000241599	0	0	312	0	0.0
ENSG00000108950	18	0	134	1.0	0.118
ENSG00000236234	0	0	62	0	0.0
ENSG00000286425	10	0	0	1.0	1.0
ENSG00000234953	0	0	0	0	0
ENSG00000286594	0	0	0	0	0
ENSG00000229832	0	0	0	0	0
ENSG00000262539	96	0	50	1.0	0.658
ENSG00000265422	0	0	0	0	0
ENSG00000083454	0	0	504	0	0.0
ENSG00000132382	901	0	53	1.0	0.944
ENSG00000229983	56	0	2	1.0	0.966
ENSG00000228863	6917	0	8941	1.0	0.436
ENSG00000234380	424	0	8	1.0	0.981
ENSG00000227438	0	0	0	0	0
ENSG00000212609	69	0	1	1.0	0.986
ENSG00000128482	172	0	14	1.0	0.925
ENSG00000187513	0	0	0	0	0
ENSG00000238898	0	0	0	0	0
ENSG00000278581	0	0	0	0	0
ENSG00000108516	468	0	12	1.0	0.975
ENSG00000242396	20	0	554	1.0	0.035
ENSG00000264765	0	0	0	0	0
ENSG00000229842	0	0	0	0	0
ENSG00000261168	0	0	0	0	0
ENSG00000182481	1715	0	239	1.0	0.878
ENSG00000284733	0	0	0	0	0
ENSG00000150732	0	0	34	0	0.0
ENSG00000231468	0	0	256	0	0.0
ENSG00000186207	859	0	21	1.0	0.976
ENSG00000232883	0	0	0	0	0
ENSG00000263051	0	0	6	0	0.0
ENSG00000215795	122	0	2	1.0	0.984
ENSG00000206652	0	0	0	0	0
ENSG00000215811	24	0	0	1.0	1.0
ENSG00000226226	34	0	0	1.0	1.0
ENSG00000161921	4945	0	781	1.0	0.864
ENSG00000203914	0	0	0	0	0
ENSG00000158014	128	1	6	0.992	0.955
ENSG00000221028	0	0	0	0	0
ENSG00000266826	0	0	0	0	0
ENSG00000272991	0	0	2	0	0.0
ENSG00000284882	22	0	0	1.0	1.0
ENSG00000108298	1744	0	80	1.0	0.956
ENSG00000266561	0	0	0	0	0
ENSG00000232360	0	0	0	0	0
ENSG00000231620	0	0	0	0	0
ENSG00000235575	0	0	48	0	0.0
ENSG00000136457	0	0	198	0	0.0
ENSG00000284202	0	0	0	0	0
ENSG00000252692	0	0	0	0	0
ENSG00000117748	654	0	34	1.0	0.951
ENSG00000183520	0	0	0	0	0
ENSG00000117525	278	0	4	1.0	0.986
ENSG00000143434	3895	0	165	1.0	0.959
ENSG00000266707	4	0	0	1.0	1.0
ENSG00000285220	0	0	0	0	0
ENSG00000265596	0	0	46	0	0.0
ENSG00000134245	41	0	1	1.0	0.976
ENSG00000284424	0	0	0	0	0
ENSG00000199961	0	0	0	0	0
ENSG00000287472	0	0	0	0	0
ENSG00000250286	0	0	0	0	0
ENSG00000143537	6261	0	349	1.0	0.947
ENSG00000213664	0	0	0	0	0
ENSG00000238118	0	0	2	0	0.0
ENSG00000284144	0	0	2	0	0.0
ENSG00000171517	431	1	15	0.998	0.966
ENSG00000280114	0	0	0	0	0
ENSG00000179085	59	0	1	1.0	0.983
ENSG00000266962	0	0	194	0	0.0
ENSG00000137955	351	0	155	1.0	0.694
ENSG00000267083	0	0	8	0	0.0
ENSG00000161533	5276	0	150	1.0	0.972
ENSG00000265000	0	0	0	0	0
ENSG00000280168	0	0	36	0	0.0
ENSG00000225598	53	0	1	1.0	0.981
ENSG00000171246	791	0	15	1.0	0.981
ENSG00000206859	0	0	0	0	0
ENSG00000151414	1116	2	38	0.998	0.967
ENSG00000225315	0	0	0	0	0
ENSG00000260972	0	0	0	0	0
ENSG00000276085	0	0	0	0	0
ENSG00000237337	0	0	0	0	0
ENSG00000005100	2421	0	2007	1.0	0.547
ENSG00000287336	0	0	5552	0	0.0
ENSG00000108515	2255	0	103	1.0	0.956
ENSG00000168118	86	0	18	1.0	0.827
ENSG00000264720	0	0	4	0	0.0
ENSG00000230239	0	0	0	0	0
ENSG00000267095	0	0	0	0	0
ENSG00000182586	728	0	236	1.0	0.755
ENSG00000007171	359	0	21	1.0	0.945
ENSG00000225167	0	0	0	0	0
ENSG00000270598	1065	3	23	0.997	0.979
ENSG00000153930	649	12	39	0.982	0.943
ENSG00000157216	1868	2	202	0.999	0.902
ENSG00000227082	356	0	52	1.0	0.873
ENSG00000163554	527	1	27	0.998	0.951
ENSG00000278964	0	0	192	0	0.0
