GENE	TP	FP	FN	P	R
ENSG00000266802	0	0	10	0	0.0
ENSG00000129195	3000	0	8	1.0	0.997
ENSG00000168243	10	2	0	0.833	1.0
ENSG00000264304	0	0	0	0	0
ENSG00000143297	552	0	2	1.0	0.996
ENSG00000274164	0	0	0	0	0
ENSG00000262681	53	0	1	1.0	0.981
ENSG00000198049	0	0	0	0	0
ENSG00000262818	0	0	104	0	0.0
ENSG00000176749	976	0	2	1.0	0.998
ENSG00000108559	254	0	50	1.0	0.836
ENSG00000277344	0	0	2	0	0.0
ENSG00000233030	0	0	0	0	0
ENSG00000228336	221	0	9	1.0	0.961
ENSG00000274225	0	0	0	0	0
ENSG00000108946	137	1	2103	0.993	0.061
ENSG00000225075	0	0	0	0	0
ENSG00000232148	2	0	0	1.0	1.0
ENSG00000237202	0	0	0	0	0
ENSG00000252371	0	0	2	0	0.0
ENSG00000206917	0	0	10	0	0.0
ENSG00000198358	1	2	23	0.333	0.042
ENSG00000203782	197	1	1	0.995	0.995
ENSG00000142677	18	0	0	1.0	1.0
ENSG00000285877	22	2	0	0.917	1.0
ENSG00000203914	0	0	0	0	0
ENSG00000154265	2129	0	7	1.0	0.997
ENSG00000275720	0	0	0	0	0
ENSG00000242252	0	0	294	0	0.0
ENSG00000227621	90	2	0	0.978	1.0
ENSG00000252552	0	0	0	0	0
ENSG00000199598	0	0	0	0	0
ENSG00000198390	62	0	0	1.0	1.0
ENSG00000180098	1177	0	39	1.0	0.968
ENSG00000154258	258	0	704	1.0	0.268
ENSG00000244619	0	0	0	0	0
ENSG00000117036	36	0	10	1.0	0.783
ENSG00000159339	469	0	3	1.0	0.994
ENSG00000107404	2213	0	351	1.0	0.863
ENSG00000264522	157	0	1	1.0	0.994
ENSG00000116668	6	3	0	0.667	1.0
ENSG00000226919	39	0	85	1.0	0.315
ENSG00000179604	134	0	0	1.0	1.0
ENSG00000228548	0	0	0	0	0
ENSG00000229051	210	0	0	1.0	1.0
ENSG00000223382	3118	0	14	1.0	0.996
ENSG00000225446	2053	0	23	1.0	0.989
ENSG00000066136	2209	3	153	0.999	0.935
ENSG00000278941	0	0	0	0	0
ENSG00000207082	0	0	0	0	0
ENSG00000266086	0	0	6	0	0.0
ENSG00000279259	779	0	9	1.0	0.989
ENSG00000229713	0	0	0	0	0
ENSG00000224685	0	0	0	0	0
ENSG00000234441	0	0	0	0	0
ENSG00000267349	0	0	0	0	0
ENSG00000266094	195	2	1319	0.99	0.129
ENSG00000170315	274	0	692	1.0	0.284
ENSG00000230053	0	0	2	0	0.0
ENSG00000267471	0	0	0	0	0
ENSG00000185332	130	0	0	1.0	1.0
ENSG00000274370	0	0	0	0	0
ENSG00000278678	0	0	24	0	0.0
ENSG00000254545	0	0	0	0	0
ENSG00000130768	323	0	2239	1.0	0.126
ENSG00000142765	310	0	2	1.0	0.994
ENSG00000143520	0	0	138	0	0.0
ENSG00000248322	0	0	0	0	0
ENSG00000012048	6334	22	28	0.997	0.996
ENSG00000170412	1985	0	13	1.0	0.993
ENSG00000231606	0	0	0	0	0
ENSG00000260386	20	0	1594	1.0	0.012
ENSG00000201619	0	0	6	0	0.0
ENSG00000181408	2	0	0	1.0	1.0
ENSG00000262814	0	0	0	0	0
ENSG00000217801	1540	0	112	1.0	0.932
ENSG00000084636	3562	0	672	1.0	0.841
ENSG00000177757	0	0	0	0	0
ENSG00000185104	3876	92	16	0.977	0.996
ENSG00000125430	0	0	0	0	0
ENSG00000231199	0	0	0	0	0
ENSG00000231827	0	0	3754	0	0.0
ENSG00000131759	422	0	40	1.0	0.913
ENSG00000275213	0	0	0	0	0
ENSG00000281420	0	0	108	0	0.0
ENSG00000143171	58	0	0	1.0	1.0
ENSG00000183856	358	0	2	1.0	0.994
ENSG00000235299	0	0	0	0	0
ENSG00000229913	49	0	1	1.0	0.98
ENSG00000137959	4721	0	11	1.0	0.998
ENSG00000162694	82	0	0	1.0	1.0
ENSG00000270549	0	0	0	0	0
ENSG00000241347	54	0	0	1.0	1.0
ENSG00000252750	0	0	166	0	0.0
ENSG00000108622	573	0	235	1.0	0.709
ENSG00000242482	0	0	0	0	0
ENSG00000197956	0	0	0	0	0
ENSG00000286863	2149	4	39	0.998	0.982
ENSG00000174529	50	0	0	1.0	1.0
ENSG00000275902	0	0	0	0	0
ENSG00000169418	24977	0	931	1.0	0.964
ENSG00000201789	0	0	94	0	0.0
ENSG00000233003	358	2	100	0.994	0.782
ENSG00000213060	0	0	8	0	0.0
ENSG00000068137	3040	0	6	1.0	0.998
ENSG00000229283	0	0	0	0	0
ENSG00000235912	68	0	0	1.0	1.0
ENSG00000283317	0	0	6	0	0.0
ENSG00000261349	0	0	0	0	0
ENSG00000108960	1964	0	4	1.0	0.998
ENSG00000160752	1072	0	638	1.0	0.627
ENSG00000203865	22	0	348	1.0	0.059
ENSG00000275167	0	0	0	0	0
ENSG00000229213	6	0	0	1.0	1.0
ENSG00000280245	0	0	22	0	0.0
ENSG00000142657	3128	1	12	1.0	0.996
ENSG00000174282	134	0	0	1.0	1.0
ENSG00000237728	0	0	1332	0	0.0
ENSG00000233956	0	0	2	0	0.0
ENSG00000284653	4	0	0	1.0	1.0
ENSG00000199831	0	0	288	0	0.0
ENSG00000222429	154	0	2	1.0	0.987
ENSG00000264419	0	0	0	0	0
ENSG00000223675	8	0	0	1.0	1.0
ENSG00000270606	0	0	0	0	0
ENSG00000238242	35	0	1	1.0	0.972
ENSG00000234070	0	0	504	0	0.0
ENSG00000272478	0	0	0	0	0
ENSG00000136631	409	1	15	0.998	0.965
ENSG00000083290	4872	4	26	0.999	0.995
ENSG00000274565	622	0	132	1.0	0.825
ENSG00000183421	233	0	293	1.0	0.443
ENSG00000067208	192	9	0	0.955	1.0
ENSG00000117643	33820	1	112	1.0	0.997
ENSG00000230953	0	0	0	0	0
ENSG00000224977	0	0	0	0	0
ENSG00000227776	471	0	1	1.0	0.998
ENSG00000224805	0	0	0	0	0
ENSG00000272051	0	0	0	0	0
ENSG00000143630	216	0	6	1.0	0.973
ENSG00000234202	0	0	6	0	0.0
ENSG00000163877	237	0	3	1.0	0.988
ENSG00000253025	0	0	0	0	0
ENSG00000170043	95	0	67	1.0	0.586
ENSG00000229994	0	0	174	0	0.0
ENSG00000225681	0	0	2	0	0.0
ENSG00000286015	841	0	387	1.0	0.685
ENSG00000284735	16	0	0	1.0	1.0
ENSG00000141294	524	0	2	1.0	0.996
ENSG00000239636	63	0	75	1.0	0.457
ENSG00000263089	0	0	2	0	0.0
ENSG00000091640	334	0	2	1.0	0.994
ENSG00000212187	0	0	0	0	0
ENSG00000271252	0	0	46	0	0.0
ENSG00000252279	0	0	0	0	0
ENSG00000130764	830	0	18	1.0	0.979
ENSG00000172809	611	4	39	0.993	0.94
ENSG00000249497	0	0	1440	0	0.0
ENSG00000226084	0	0	0	0	0
ENSG00000221882	1399	0	517	1.0	0.73
ENSG00000279069	0	0	0	0	0
ENSG00000172421	4090	0	84	1.0	0.98
ENSG00000279709	0	0	0	0	0
ENSG00000237173	737	0	5	1.0	0.993
ENSG00000200508	0	0	0	0	0
ENSG00000203605	0	0	0	0	0
ENSG00000226521	222	0	12	1.0	0.949
ENSG00000259961	5	0	3	1.0	0.625
ENSG00000269933	0	0	0	0	0
ENSG00000264078	0	0	30	0	0.0
ENSG00000266664	0	0	0	0	0
ENSG00000159267	1074	11	4	0.99	0.996
ENSG00000270829	0	0	0	0	0
ENSG00000277579	0	0	562	0	0.0
ENSG00000134748	635	0	2597	1.0	0.196
ENSG00000287472	0	0	0	0	0
ENSG00000264373	0	0	0	0	0
ENSG00000262265	0	0	104	0	0.0
ENSG00000187013	14	0	0	1.0	1.0
ENSG00000240755	0	0	2	0	0.0
ENSG00000263558	0	0	2	0	0.0
ENSG00000207996	0	0	0	0	0
ENSG00000249730	0	0	0	0	0
ENSG00000206637	84	0	128	1.0	0.396
ENSG00000251829	2	0	0	1.0	1.0
ENSG00000270914	2	0	0	1.0	1.0
ENSG00000273160	0	0	22	0	0.0
ENSG00000267121	826	0	188	1.0	0.815
ENSG00000262298	0	0	22	0	0.0
ENSG00000234425	0	0	0	0	0
ENSG00000264655	161	0	1	1.0	0.994
ENSG00000236471	0	0	0	0	0
ENSG00000229463	0	0	2	0	0.0
ENSG00000160716	3498	0	608	1.0	0.852
ENSG00000133028	285	0	87	1.0	0.766
ENSG00000162600	0	0	1772	0	0.0
ENSG00000163131	472	1	4	0.998	0.992
ENSG00000273210	0	0	0	0	0
ENSG00000209582	0	0	0	0	0
ENSG00000232793	0	0	0	0	0
ENSG00000264486	0	0	0	0	0
ENSG00000160072	74	1	12	0.987	0.86
ENSG00000108515	2340	0	18	1.0	0.992
ENSG00000240038	1331	0	1115	1.0	0.544
ENSG00000186665	2125	0	5	1.0	0.998
ENSG00000234761	0	0	0	0	0
ENSG00000132716	261	0	1639	1.0	0.137
ENSG00000180626	5167	0	25	1.0	0.995
ENSG00000227416	0	0	0	0	0
ENSG00000205325	656	0	6	1.0	0.991
ENSG00000196388	5	0	1	1.0	0.833
ENSG00000133026	372	0	92	1.0	0.802
ENSG00000177186	0	0	0	0	0
ENSG00000202026	62	0	0	1.0	1.0
ENSG00000116996	0	0	90	0	0.0
ENSG00000276103	0	0	0	0	0
ENSG00000264500	0	0	0	0	0
ENSG00000142751	1580	0	1562	1.0	0.503
ENSG00000283538	78	0	0	1.0	1.0
ENSG00000274060	0	0	0	0	0
ENSG00000287354	0	0	16	0	0.0
ENSG00000258465	126	0	2980	1.0	0.041
ENSG00000189030	0	0	0	0	0
ENSG00000264176	0	0	24	0	0.0
ENSG00000272220	0	0	0	0	0
ENSG00000225222	0	0	2	0	0.0
ENSG00000262539	98	0	48	1.0	0.671
ENSG00000143226	155	0	1927	1.0	0.074
ENSG00000264735	0	0	0	0	0
ENSG00000226549	34	0	0	1.0	1.0
ENSG00000275302	7	1	1	0.875	0.875
ENSG00000226406	0	0	0	0	0
ENSG00000272405	0	0	0	0	0
ENSG00000277488	0	0	0	0	0
ENSG00000244045	0	0	728	0	0.0
ENSG00000204160	122	0	0	1.0	1.0
ENSG00000227056	0	0	0	0	0
ENSG00000286378	0	0	88	0	0.0
ENSG00000236888	0	0	0	0	0
ENSG00000249451	107	0	3	1.0	0.973
ENSG00000177602	0	0	0	0	0
ENSG00000237445	6	0	0	1.0	1.0
ENSG00000232058	0	0	0	0	0
ENSG00000206990	0	0	0	0	0
ENSG00000262870	0	0	18	0	0.0
ENSG00000232184	0	0	0	0	0
ENSG00000235169	2	0	0	1.0	1.0
ENSG00000287033	0	0	0	0	0
ENSG00000143390	3220	0	552	1.0	0.854
ENSG00000213228	0	0	0	0	0
ENSG00000274944	0	0	1192	0	0.0
ENSG00000198857	0	0	0	0	0
ENSG00000156239	2391	0	3	1.0	0.999
ENSG00000229247	0	0	74	0	0.0
ENSG00000226883	0	0	202	0	0.0
ENSG00000275722	24	0	0	1.0	1.0
ENSG00000261706	0	0	0	0	0
ENSG00000236140	0	0	0	0	0
ENSG00000163518	1981	0	9	1.0	0.995
ENSG00000242042	0	0	0	0	0
ENSG00000227256	0	0	0	0	0
ENSG00000168653	0	0	0	0	0
ENSG00000167131	5	0	451	1.0	0.011
ENSG00000276851	20	0	0	1.0	1.0
ENSG00000265996	0	0	0	0	0
ENSG00000241945	557	0	3059	1.0	0.154
ENSG00000284678	0	0	0	0	0
ENSG00000206730	0	0	0	0	0
ENSG00000229486	0	0	0	0	0
ENSG00000236216	0	0	0	0	0
ENSG00000240731	0	0	0	0	0
ENSG00000227054	0	0	0	0	0
ENSG00000261716	49	0	27	1.0	0.645
ENSG00000279685	0	0	0	0	0
ENSG00000173762	1230	0	4	1.0	0.997
ENSG00000034971	304	0	2742	1.0	0.1
ENSG00000267491	0	0	0	0	0
ENSG00000142864	4233	0	17	1.0	0.996
ENSG00000271732	0	0	0	0	0
ENSG00000198443	20	0	0	1.0	1.0
ENSG00000287244	40	0	0	1.0	1.0
ENSG00000272150	6	0	6	1.0	0.5
ENSG00000271267	0	0	0	0	0
ENSG00000283914	118	0	322	1.0	0.268
ENSG00000215938	0	0	0	0	0
ENSG00000117533	462	0	0	1.0	1.0
ENSG00000262921	0	0	0	0	0
ENSG00000198765	1102	0	4	1.0	0.996
ENSG00000231072	0	0	0	0	0
ENSG00000228852	1004	0	666	1.0	0.601
ENSG00000267604	0	0	0	0	0
ENSG00000233994	0	0	230	0	0.0
ENSG00000183155	1923	0	11	1.0	0.994
ENSG00000243051	0	0	0	0	0
ENSG00000227417	0	0	94	0	0.0
ENSG00000230063	0	0	0	0	0
ENSG00000244514	0	0	0	0	0
ENSG00000185158	1824	1	166	0.999	0.917
ENSG00000272645	355	0	259	1.0	0.578
ENSG00000276509	0	0	0	0	0
ENSG00000196187	223	0	1	1.0	0.996
ENSG00000123685	773	0	3	1.0	0.996
ENSG00000271392	0	0	0	0	0
ENSG00000283301	0	0	0	0	0
ENSG00000224387	0	0	0	0	0
ENSG00000230576	20	0	0	1.0	1.0
ENSG00000271989	0	0	0	0	0
ENSG00000264916	0	0	0	0	0
ENSG00000235123	0	0	14	0	0.0
ENSG00000248121	0	0	20	0	0.0
ENSG00000261213	12	0	0	1.0	1.0
ENSG00000272088	24	0	0	1.0	1.0
ENSG00000253148	0	0	0	0	0
ENSG00000108733	41	0	21	1.0	0.661
ENSG00000026751	2163	0	21	1.0	0.99
ENSG00000179862	84	0	2	1.0	0.977
ENSG00000117650	26	0	0	1.0	1.0
ENSG00000201492	0	0	34	0	0.0
ENSG00000184221	36	0	0	1.0	1.0
ENSG00000265693	0	0	6	0	0.0
ENSG00000226773	34	0	0	1.0	1.0
ENSG00000237249	0	0	654	0	0.0
ENSG00000285785	0	0	0	0	0
ENSG00000227438	0	0	0	0	0
ENSG00000275152	841	0	79	1.0	0.914
ENSG00000173757	121	1	15	0.992	0.89
ENSG00000225028	0	0	0	0	0
ENSG00000275945	0	0	688	0	0.0
ENSG00000284543	7117	1	93	1.0	0.987
ENSG00000231512	2	0	2	1.0	0.5
ENSG00000155761	42	0	112	1.0	0.273
ENSG00000223393	0	0	0	0	0
ENSG00000254913	0	0	2	0	0.0
ENSG00000203709	896	1	4	0.999	0.996
ENSG00000272691	10	0	0	1.0	1.0
ENSG00000116285	123	0	1	1.0	0.992
ENSG00000203804	59	1	43	0.983	0.578
ENSG00000252577	0	0	0	0	0
ENSG00000196418	442	1	2	0.998	0.995
ENSG00000176658	694	27	198	0.963	0.778
ENSG00000261831	3306	0	16	1.0	0.995
ENSG00000226349	0	0	0	0	0
ENSG00000231985	0	0	0	0	0
ENSG00000108823	2553	0	841	1.0	0.752
ENSG00000118292	251	0	1	1.0	0.996
ENSG00000262094	0	0	66	0	0.0
ENSG00000143376	1820	3	102	0.998	0.947
ENSG00000212541	0	0	0	0	0
ENSG00000229846	0	0	0	0	0
ENSG00000225568	0	0	0	0	0
ENSG00000276755	23	0	3	1.0	0.885
ENSG00000171943	2	0	184	1.0	0.011
ENSG00000223982	0	0	0	0	0
ENSG00000274091	0	0	14	0	0.0
ENSG00000265574	0	0	0	0	0
ENSG00000182118	62	0	12	1.0	0.838
ENSG00000287531	110	0	0	1.0	1.0
ENSG00000238597	0	0	0	0	0
ENSG00000226949	0	0	0	0	0
ENSG00000265206	0	0	0	0	0
ENSG00000117472	896	0	230	1.0	0.796
ENSG00000067606	1662	0	390	1.0	0.81
ENSG00000226723	0	0	62	0	0.0
ENSG00000213281	12	0	0	1.0	1.0
ENSG00000173918	1374	0	442	1.0	0.757
ENSG00000232879	0	0	40	0	0.0
ENSG00000184371	1307	0	5	1.0	0.996
ENSG00000252283	0	0	0	0	0
ENSG00000203729	0	0	0	0	0
ENSG00000231612	0	0	0	0	0
ENSG00000279775	10	0	0	1.0	1.0
ENSG00000158292	900	0	4	1.0	0.996
ENSG00000233756	0	0	0	0	0
ENSG00000266918	0	0	18	0	0.0
ENSG00000275464	274	0	1230	1.0	0.182
ENSG00000260021	0	0	0	0	0
ENSG00000162621	0	0	0	0	0
ENSG00000116525	49	0	1	1.0	0.98
ENSG00000275895	47	0	673	1.0	0.065
ENSG00000214553	114	1	0	0.991	1.0
ENSG00000108700	44	0	0	1.0	1.0
ENSG00000152904	39	0	2831	1.0	0.014
ENSG00000223794	2	0	0	1.0	1.0
ENSG00000184313	0	0	5858	0	0.0
ENSG00000159423	1983	0	101	1.0	0.952
ENSG00000175984	0	0	0	0	0
ENSG00000196544	39286	0	22950	1.0	0.631
ENSG00000164729	0	0	0	0	0
ENSG00000178395	371	0	1	1.0	0.997
ENSG00000263485	0	0	0	0	0
ENSG00000225711	0	0	2	0	0.0
ENSG00000230212	0	1	4	0.0	0.0
ENSG00000168122	62	0	0	1.0	1.0
ENSG00000274450	0	0	0	0	0
ENSG00000235612	883	0	543	1.0	0.619
ENSG00000225854	0	0	0	0	0
ENSG00000240219	0	0	10	0	0.0
ENSG00000285839	0	0	2	0	0.0
ENSG00000228452	0	0	0	0	0
ENSG00000278099	0	0	0	0	0
ENSG00000047410	413	0	3	1.0	0.993
ENSG00000273692	0	0	0	0	0
ENSG00000232551	48	0	2	1.0	0.96
ENSG00000231966	0	0	0	0	0
ENSG00000262881	0	0	750	0	0.0
ENSG00000267084	38	0	0	1.0	1.0
ENSG00000117266	4336	0	14	1.0	0.997
ENSG00000162931	52	0	0	1.0	1.0
ENSG00000278048	0	0	12	0	0.0
ENSG00000184012	228	0	0	1.0	1.0
ENSG00000262837	0	0	0	0	0
ENSG00000185298	40	0	0	1.0	1.0
ENSG00000236679	0	0	0	0	0
ENSG00000280108	0	0	0	0	0
ENSG00000162735	0	0	542	0	0.0
ENSG00000268903	0	0	0	0	0
ENSG00000200463	0	0	256	0	0.0
ENSG00000199672	0	0	0	0	0
ENSG00000225159	0	0	0	0	0
ENSG00000116260	1051	0	7	1.0	0.993
ENSG00000131686	451	0	3	1.0	0.993
ENSG00000202461	0	0	0	0	0
ENSG00000273698	38	0	0	1.0	1.0
ENSG00000240770	796	0	14	1.0	0.983
ENSG00000265205	0	0	0	0	0
ENSG00000117407	1581	0	7	1.0	0.996
ENSG00000240542	8	0	0	1.0	1.0
ENSG00000117425	0	0	0	0	0
ENSG00000273816	0	0	0	0	0
ENSG00000257949	0	0	1668	0	0.0
ENSG00000241860	46	1	1534	0.979	0.029
ENSG00000203601	0	0	380	0	0.0
ENSG00000075945	3147	1	197	1.0	0.941
ENSG00000279143	0	0	0	0	0
ENSG00000235526	0	0	34	0	0.0
ENSG00000108883	664	2	4	0.997	0.994
ENSG00000205266	309	0	1039	1.0	0.229
ENSG00000158816	1082	0	388	1.0	0.736
ENSG00000279337	0	0	398	0	0.0
ENSG00000198715	417	0	1641	1.0	0.203
ENSG00000163554	544	0	10	1.0	0.982
ENSG00000277957	9	0	69	1.0	0.115
ENSG00000158315	0	0	2380	0	0.0
ENSG00000186965	0	0	0	0	0
ENSG00000185624	1988	0	248	1.0	0.889
ENSG00000284641	9	0	1	1.0	0.9
ENSG00000236741	0	0	0	0	0
ENSG00000228187	0	0	0	0	0
ENSG00000281000	0	0	0	0	0
ENSG00000236085	0	0	0	0	0
ENSG00000116288	1642	1	6	0.999	0.996
ENSG00000280018	0	0	518	0	0.0
ENSG00000223510	3	0	1	1.0	0.75
ENSG00000265282	402	0	264	1.0	0.604
ENSG00000252950	0	0	0	0	0
ENSG00000182362	91	0	1	1.0	0.989
ENSG00000256358	0	0	0	0	0
ENSG00000131748	917	1	3	0.999	0.997
ENSG00000236137	5	0	87	1.0	0.054
ENSG00000266537	0	0	0	0	0
ENSG00000280071	0	0	654	0	0.0
ENSG00000118200	1183	1	1	0.999	0.999
ENSG00000278109	0	0	0	0	0
ENSG00000183317	2025	1	85	1.0	0.96
ENSG00000279690	0	0	4	0	0.0
ENSG00000235112	0	0	0	0	0
ENSG00000205116	40	0	0	1.0	1.0
ENSG00000142675	258	0	0	1.0	1.0
ENSG00000265031	0	0	0	0	0
ENSG00000233216	0	0	0	0	0
ENSG00000285760	0	0	120	0	0.0
ENSG00000274747	0	0	250	0	0.0
ENSG00000243870	0	0	0	0	0
ENSG00000234775	0	0	38	0	0.0
ENSG00000221978	1297	1	9	0.999	0.993
ENSG00000171872	0	0	0	0	0
ENSG00000215887	0	0	0	0	0
ENSG00000233430	10	0	14	1.0	0.417
ENSG00000266076	0	0	0	0	0
ENSG00000252357	0	0	0	0	0
ENSG00000159363	337	0	3225	1.0	0.095
ENSG00000126070	2893	9	79	0.997	0.973
ENSG00000227940	699	0	3	1.0	0.996
ENSG00000154898	457	2	903	0.996	0.336
ENSG00000233877	0	0	4	0	0.0
ENSG00000108826	112	0	4	1.0	0.966
ENSG00000204237	338	0	4	1.0	0.988
ENSG00000172794	5081	2	877	1.0	0.853
ENSG00000184166	14	0	0	1.0	1.0
ENSG00000215317	13820	0	34	1.0	0.998
ENSG00000143476	110	2	2	0.982	0.982
ENSG00000200839	0	0	0	0	0
ENSG00000087157	2001	1	267	1.0	0.882
ENSG00000267344	0	0	0	0	0
ENSG00000265972	14	0	0	1.0	1.0
ENSG00000274308	0	0	0	0	0
ENSG00000264660	0	0	38	0	0.0
ENSG00000238704	0	0	0	0	0
ENSG00000263165	0	0	0	0	0
ENSG00000252116	0	0	0	0	0
ENSG00000224238	0	0	0	0	0
ENSG00000267109	0	0	0	0	0
ENSG00000234754	2881	0	13	1.0	0.996
ENSG00000282143	0	0	2	0	0.0
ENSG00000251550	0	0	208	0	0.0
ENSG00000227815	0	0	2	0	0.0
ENSG00000179172	0	0	0	0	0
ENSG00000176444	953	0	7	1.0	0.993
ENSG00000224011	0	0	378	0	0.0
ENSG00000234721	0	0	13000	0	0.0
ENSG00000173372	454	0	4	1.0	0.991
ENSG00000215838	2108	0	4	1.0	0.998
ENSG00000187080	82	0	0	1.0	1.0
ENSG00000116983	0	0	0	0	0
ENSG00000265489	5	0	357	1.0	0.014
ENSG00000224309	77	0	1	1.0	0.987
ENSG00000178821	12	0	0	1.0	1.0
ENSG00000279667	0	0	0	0	0
ENSG00000237624	0	0	7164	0	0.0
ENSG00000231871	3	0	5	1.0	0.375
ENSG00000267203	0	0	0	0	0
ENSG00000227747	42	0	0	1.0	1.0
ENSG00000279839	0	0	0	0	0
ENSG00000278249	0	0	4	0	0.0
ENSG00000160285	33819	0	6165	1.0	0.846
ENSG00000184809	0	0	970	0	0.0
ENSG00000188060	0	0	20	0	0.0
ENSG00000266980	0	0	0	0	0
ENSG00000213366	1	0	2355	1.0	0.0
ENSG00000134644	42661	4	111	1.0	0.997
ENSG00000004660	3588	0	104	1.0	0.972
ENSG00000178796	2	0	0	1.0	1.0
ENSG00000240361	194	0	0	1.0	1.0
ENSG00000259865	44	0	0	1.0	1.0
ENSG00000117155	624	0	2	1.0	0.997
ENSG00000266736	18	0	0	1.0	1.0
ENSG00000284485	0	0	2	0	0.0
ENSG00000270276	0	0	2	0	0.0
ENSG00000228863	7275	0	8583	1.0	0.459
ENSG00000232192	0	0	2	0	0.0
ENSG00000214856	77	0	141	1.0	0.353
ENSG00000201524	140	0	2	1.0	0.986
ENSG00000229901	0	0	16	0	0.0
ENSG00000263528	34	0	28	1.0	0.548
ENSG00000235790	224	0	818	1.0	0.215
ENSG00000232027	0	0	54	0	0.0
ENSG00000284592	0	0	0	0	0
ENSG00000159409	235	0	553	1.0	0.298
ENSG00000199426	0	0	98	0	0.0
ENSG00000241361	0	0	0	0	0
ENSG00000222854	0	0	78	0	0.0
ENSG00000266970	82	0	0	1.0	1.0
ENSG00000212901	2	0	0	1.0	1.0
ENSG00000236473	104	0	0	1.0	1.0
ENSG00000158716	222	0	0	1.0	1.0
ENSG00000126088	3482	0	16	1.0	0.995
ENSG00000198933	316	0	0	1.0	1.0
ENSG00000160199	1216	1	22	0.999	0.982
ENSG00000276584	0	0	0	0	0
ENSG00000108417	0	0	0	0	0
ENSG00000235741	0	0	0	0	0
ENSG00000171189	4689	5	6747	0.999	0.41
ENSG00000279208	2345	0	11	1.0	0.995
ENSG00000279778	0	0	0	0	0
ENSG00000285210	1413	0	5	1.0	0.996
ENSG00000212144	4	0	0	1.0	1.0
ENSG00000116218	4	0	14	1.0	0.222
ENSG00000182446	3919	12	73	0.997	0.982
ENSG00000163239	170	0	10	1.0	0.944
ENSG00000232892	0	0	0	0	0
ENSG00000142684	0	0	454	0	0.0
ENSG00000227728	0	0	0	0	0
ENSG00000196944	345	0	9	1.0	0.975
ENSG00000262769	0	0	0	0	0
ENSG00000199962	0	0	0	0	0
ENSG00000069188	179	21	5	0.895	0.973
ENSG00000286640	0	0	24	0	0.0
ENSG00000185379	0	0	1854	0	0.0
ENSG00000276645	0	0	0	0	0
ENSG00000228696	8	2	466	0.8	0.017
ENSG00000278505	0	0	556	0	0.0
ENSG00000159208	689	0	3	1.0	0.996
ENSG00000252969	3	0	11	1.0	0.214
ENSG00000284448	0	0	6	0	0.0
ENSG00000228634	0	0	0	0	0
ENSG00000287664	0	0	0	0	0
ENSG00000265115	0	0	0	0	0
ENSG00000171612	0	3	0	0.0	0
ENSG00000183018	1862	0	44	1.0	0.977
ENSG00000275933	0	0	0	0	0
ENSG00000223787	0	0	168	0	0.0
ENSG00000203667	3	0	23	1.0	0.115
ENSG00000184724	0	0	0	0	0
ENSG00000224127	207	0	95	1.0	0.685
ENSG00000118729	77	0	1	1.0	0.987
ENSG00000286057	0	0	0	0	0
ENSG00000232134	0	0	246	0	0.0
ENSG00000282418	0	0	0	0	0
ENSG00000162426	1726	0	6	1.0	0.997
ENSG00000187026	0	0	0	0	0
ENSG00000269732	0	0	0	0	0
ENSG00000175147	79	0	237	1.0	0.25
ENSG00000215520	496	0	0	1.0	1.0
ENSG00000199562	0	0	0	0	0
ENSG00000197291	231	0	723	1.0	0.242
ENSG00000270977	2806	0	10	1.0	0.996
ENSG00000080947	3762	2	494	0.999	0.884
ENSG00000278034	0	0	0	0	0
ENSG00000280082	0	0	0	0	0
ENSG00000267315	0	0	0	0	0
ENSG00000125457	838	0	20	1.0	0.977
ENSG00000278966	0	0	0	0	0
ENSG00000284443	0	0	0	0	0
ENSG00000274198	0	0	0	0	0
ENSG00000196266	383	0	3	1.0	0.992
ENSG00000223075	0	0	56	0	0.0
ENSG00000142910	896	0	42	1.0	0.955
ENSG00000226419	767	14	771	0.982	0.499
ENSG00000264538	15	13	7	0.536	0.682
ENSG00000264145	0	0	0	0	0
ENSG00000270585	0	0	6	0	0.0
ENSG00000227700	0	0	6	0	0.0
ENSG00000282849	0	0	0	0	0
ENSG00000236775	0	0	0	0	0
ENSG00000274333	0	0	1972	0	0.0
ENSG00000236377	0	0	0	0	0
ENSG00000266777	0	0	0	0	0
ENSG00000255835	0	0	0	0	0
ENSG00000197989	828	0	458	1.0	0.644
ENSG00000108518	2	0	4	1.0	0.333
ENSG00000162699	0	0	4	0	0.0
ENSG00000185808	3919	0	55	1.0	0.986
ENSG00000229985	18	0	0	1.0	1.0
ENSG00000233674	0	0	8	0	0.0
ENSG00000229291	0	0	0	0	0
ENSG00000162526	58	0	18	1.0	0.763
ENSG00000200085	0	0	0	0	0
ENSG00000265000	0	0	0	0	0
ENSG00000229348	73	0	23	1.0	0.76
ENSG00000237934	0	0	2	0	0.0
ENSG00000108924	413	0	1	1.0	0.998
ENSG00000154309	90	0	50	1.0	0.643
ENSG00000244038	548	0	156	1.0	0.778
ENSG00000142655	166	11	62	0.938	0.728
ENSG00000170425	14100	0	36	1.0	0.997
ENSG00000205090	480	0	4	1.0	0.992
ENSG00000167419	6254	0	122	1.0	0.981
ENSG00000108932	0	0	716	0	0.0
ENSG00000169696	1778	0	10	1.0	0.994
ENSG00000205215	72	0	118	1.0	0.379
ENSG00000287582	29	0	15	1.0	0.659
